13/01/2026,16:30:34,UDZZ9Z4E7BI,1000,1.01199E+11,S652853,921100,2.55E+11,HA**** IS***
13/01/2026,16:11:13,UDSVHCS62JN,2000,1.01199E+11,S756131,921100,2.55E+11,NO**** AB***
13/01/2026,14:49:14,UDOIVRMC5J0,800,1.01199E+11,S696387,921100,2.55E+11,AL**** OM**
14/01/2026,15:14:44,UD9OUSP1PEI,1200,1.01199E+11,S545853,921100,2.55E+11,HA**** IS***
14/01/2026,13:52:38,UDJM2V7OGFT,1000,1.01199E+11,S780063,921192,2.55E+11,ZA**** HU***
15/01/2026,15:44:50,UDBMR70BJZQ,2500,1.01199E+11,S752467,921192,2.55E+11,NO**** AB***
15/01/2026,17:55:22,UDZBEDO7IHI,8000,1.01199E+11,S688033,921192,2.55E+11,OM**** YO***
16/01/2026,15:25:44,UDEPAPA69K5,2500,1.01199E+11,S620323,921100,2.55E+11,MU**** AL***
16/01/2026,12:03:33,UD4G442WI6J,200,1.01199E+11,S608247,921192,2.55E+11,FA**** MO***
17/01/2026,09:18:40,UDHEDDFN4ID,300,1.01199E+11,S502398,921192,2.55E+11,OM**** YO***
17/01/2026,17:48:35,UD0QMGL6RIZ,1500,1.01199E+11,S691660,921192,2.55E+11,OM**** YO***
18/01/2026,10:10:25,UDWHIBRZTUN,500,1.01199E+11,S508996,921100,2.55E+11,AL**** OM**
19/01/2026,12:28:49,UD9OP9HCVJD,2000,1.01199E+11,S687043,921100,2.55E+11,SA**** AH***
20/01/2026,15:32:00,UD1WVX6WEKM,300,1.01199E+11,S634995,921100,2.55E+11,SA**** AH***
20/01/2026,16:36:19,UD7ZWZ596GF,2000,1.01199E+11,S594669,921192,2.55E+11,AL**** OM**
21/01/2026,09:21:02,UDOXIGHDSMF,300,1.01199E+11,S647230,921192,2.55E+11,OM**** YO***
21/01/2026,15:07:35,UD4X0CA2IO4,4000,1.01199E+11,S655054,921192,2.55E+11,SA**** AH***
21/01/2026,10:32:01,UDCC87NIOIA,5000,1.01199E+11,S522714,921192,2.55E+11,SA**** AH***
22/01/2026,16:58:50,UD4N5XEP0RU,500,1.01199E+11,S592645,921100,2.55E+11,OM**** YO***
22/01/2026,15:44:46,UDWPBMTZV4O,400,1.01199E+11,S580363,921100,2.55E+11,AL**** OM**
23/01/2026,11:16:12,UDJVNXBOM1P,300,1.01199E+11,S629014,921100,2.55E+11,OM**** YO***
24/01/2026,08:59:05,UDE9RVSUKWV,500,1.01199E+11,S512767,921192,2.55E+11,ZA**** HU***
24/01/2026,13:16:14,UDDKA00OLD4,1000,1.01199E+11,S581384,921100,2.55E+11,HA**** IS***
25/01/2026,08:35:49,UDDY2KGSOUD,4000,1.01199E+11,S623293,921100,2.55E+11,FA**** MO***
25/01/2026,13:20:25,UD1PSIQRZ8K,1000,1.01199E+11,S651395,921100,2.55E+11,MU**** AL***
25/01/2026,16:31:04,UDUBZYETSYL,300,1.01199E+11,S739888,921100,2.55E+11,ZA**** HU***
26/01/2026,08:42:48,UDIIELL8IT5,8000,1.01199E+11,S538973,921100,2.55E+11,MU**** AL***
27/01/2026,14:19:51,UDUGJE1B78T,300,1.01199E+11,S529887,921100,2.55E+11,AL**** OM**
28/01/2026,12:42:27,UDHOAZMCBTG,1200,1.01199E+11,S741764,921100,2.55E+11,HA**** IS***
28/01/2026,09:58:05,UD3WBP4SMFD,8000,1.01199E+11,S560242,921100,2.55E+11,OM**** YO***
29/01/2026,14:42:52,UDP143TNA0O,5000,1.01199E+11,S661671,921100,2.55E+11,NO**** AB***
30/01/2026,15:34:20,UDJW5XQ8VRR,300,1.01199E+11,S698777,921192,2.55E+11,ZA**** HU***
31/01/2026,17:19:02,UD357EI1MZO,1000,1.01199E+11,S512111,921100,2.55E+11,FA**** MO***
01/02/2026,17:36:20,UD68NBO27LZ,2000,1.01199E+11,S578098,921192,2.55E+11,MU**** AL***
02/02/2026,15:01:15,UDUUYNUIY7P,2500,1.01199E+11,S716171,921100,2.55E+11,AL**** OM**
02/02/2026,11:59:51,UDHX6DILYOJ,300,1.01199E+11,S528298,921100,2.55E+11,NO**** AB***
02/02/2026,13:11:36,UDPV8J3L4DB,4000,1.01199E+11,S548142,921100,2.55E+11,AL**** OM**
03/02/2026,17:24:12,UDAYQBH9EO9,4000,1.01199E+11,S505462,921100,2.55E+11,MU**** AL***
03/02/2026,12:18:49,UDW6XS2C1H0,2500,1.01199E+11,S503824,921192,2.55E+11,NO**** AB***
03/02/2026,15:51:20,UDRTGKXF4FE,4000,1.01199E+11,S676861,921192,2.55E+11,OM**** YO***
04/02/2026,09:40:18,UDP0RCL26I0,1000,1.01199E+11,S722170,921100,2.55E+11,ZA**** HU***
04/02/2026,15:52:43,UDWV8PFVNR7,800,1.01199E+11,S540502,921100,2.55E+11,ZA**** HU***
05/02/2026,12:59:37,UD70QQN08V0,400,1.01199E+11,S690772,921192,2.55E+11,SA**** AH***
05/02/2026,08:22:20,UDN6ULI44XT,500,1.01199E+11,S748616,921100,2.55E+11,OM**** YO***
05/02/2026,12:44:23,UD01ET86SNL,400,1.01199E+11,S648347,921100,2.55E+11,HA**** IS***
06/02/2026,17:52:20,UDY79KGOK79,4000,1.01199E+11,S619492,921192,2.55E+11,AL**** OM**
06/02/2026,09:23:39,UDHEHC8NQP9,300,1.01199E+11,S563423,921100,2.55E+11,MU**** AL***
07/02/2026,10:17:40,UDL5EFS35D0,5000,1.01199E+11,S798963,921100,2.55E+11,FA**** MO***
07/02/2026,14:37:42,UDA5R0GDIHU,500,1.01199E+11,S624660,921100,2.55E+11,ZA**** HU***
07/02/2026,16:47:53,UDK9W7MXL8N,1500,1.01199E+11,S624304,921192,2.55E+11,AL**** OM**
08/02/2026,08:03:26,UD600036A3V,1500,1.01199E+11,S562594,921100,2.55E+11,ZA**** HU***
09/02/2026,17:39:56,UDZS4PLDYUB,1200,1.01199E+11,S593663,921192,2.55E+11,FA**** MO***
09/02/2026,15:54:07,UDVZ173PYRD,2000,1.01199E+11,S679105,921192,2.55E+11,SA**** AH***
09/02/2026,15:40:53,UDCXCJ0WS2C,300,1.01199E+11,S726225,921192,2.55E+11,MU**** AL***
10/02/2026,11:06:14,UD7J7QHU4AY,5000,1.01199E+11,S520590,921100,2.55E+11,OM**** YO***
10/02/2026,09:36:12,UDT9Z2FDOZB,1000,1.01199E+11,S689697,921192,2.55E+11,NO**** AB***
10/02/2026,08:39:18,UD7ELFCUQKH,8000,1.01199E+11,S617893,921192,2.55E+11,ZA**** HU***
11/02/2026,17:19:04,UDV1LQU3YTF,400,1.01199E+11,S652505,921100,2.55E+11,FA**** MO***
12/02/2026,15:35:01,UDD4SN1E03N,1000,1.01199E+11,S740645,921192,2.55E+11,SA**** AH***
13/02/2026,13:05:21,UDWG30PHA1V,800,1.01199E+11,S771741,921192,2.55E+11,MU**** AL***
14/02/2026,12:06:11,UD7RP0F8WWW,1000,1.01199E+11,S528029,921192,2.55E+11,FA**** MO***
14/02/2026,14:34:03,UD386NSE7LQ,200,1.01199E+11,S770951,921192,2.55E+11,OM**** YO***
15/02/2026,12:01:35,UDRZHGCDBFF,1000,1.01199E+11,S774892,921100,2.55E+11,HA**** IS***
16/02/2026,16:20:21,UDPMMTKCAUT,800,1.01199E+11,S554457,921192,2.55E+11,OM**** YO***
16/02/2026,15:43:02,UDEJR4ZG4J4,1200,1.01199E+11,S727650,921100,2.55E+11,OM**** YO***
16/02/2026,09:11:46,UDH10ANUHVH,1500,1.01199E+11,S559679,921100,2.55E+11,MU**** AL***
17/02/2026,13:01:09,UDYTHU5GCWH,300,1.01199E+11,S728258,921100,2.55E+11,HA**** IS***
18/02/2026,12:09:58,UDXUF869TB1,400,1.01199E+11,S685714,921192,2.55E+11,ZA**** HU***
19/02/2026,13:45:25,UDPIW40DOSC,200,1.01199E+11,S783418,921192,2.55E+11,HA**** IS***
20/02/2026,11:39:23,UDJ65YMSY5V,1200,1.01199E+11,S722358,921100,2.55E+11,FA**** MO***
20/02/2026,16:53:13,UDY18AZHTYZ,300,1.01199E+11,S628588,921100,2.55E+11,AL**** OM**
21/02/2026,14:49:22,UDO8K7OJ3S5,1200,1.01199E+11,S521284,921100,2.55E+11,OM**** YO***
21/02/2026,14:13:48,UDMVBYVWJXT,2500,1.01199E+11,S569434,921192,2.55E+11,AL**** OM**
22/02/2026,10:31:52,UD7FHT6YHGR,4000,1.01199E+11,S767554,921100,2.55E+11,FA**** MO***
22/02/2026,11:21:46,UDCWNR2E15D,8000,1.01199E+11,S757880,921100,2.55E+11,MU**** AL***
22/02/2026,11:08:55,UD4CC4Q44AP,1000,1.01199E+11,S637011,921192,2.55E+11,NO**** AB***
23/02/2026,09:58:50,UD3MEBSCJMN,5000,1.01199E+11,S694562,921192,2.55E+11,SA**** AH***
24/02/2026,09:18:36,UD170XSQM35,5000,1.01199E+11,S592132,921100,2.55E+11,OM**** YO***
25/02/2026,14:18:08,UDCC6CBBKSP,200,1.01199E+11,S732032,921100,2.55E+11,FA**** MO***
25/02/2026,12:16:22,UDQQ9EYPQMO,1200,1.01199E+11,S565989,921100,2.55E+11,FA**** MO***
26/02/2026,08:18:33,UDTCXQWVP0K,400,1.01199E+11,S704044,921100,2.55E+11,HA**** IS***
26/02/2026,08:46:53,UDGAO0UMTCO,5000,1.01199E+11,S636314,921100,2.55E+11,FA**** MO***
26/02/2026,08:09:00,UD5UOG4LN1W,800,1.01199E+11,S610217,921192,2.55E+11,OM**** YO***
27/02/2026,09:20:49,UD2NC3C271P,200,1.01199E+11,S610081,921100,2.55E+11,NO**** AB***
27/02/2026,10:05:58,UDXKMMPN6XT,1500,1.01199E+11,S558021,921100,2.55E+11,ZA**** HU***
27/02/2026,10:41:22,UDONM8QSFZL,400,1.01199E+11,S667683,921100,2.55E+11,HA**** IS***
28/02/2026,08:17:58,UD4GVS6QENT,400,1.01199E+11,S508046,921100,2.55E+11,OM**** YO***
28/02/2026,17:11:10,UD04FWPAXBC,4000,1.01199E+11,S740505,921100,2.55E+11,FA**** MO***
28/02/2026,15:15:42,UD18HOZMHTI,300,1.01199E+11,S545515,921100,2.55E+11,FA**** MO***
01/03/2026,16:46:48,UDSOCOIT5V7,400,1.01199E+11,S765216,921192,2.55E+11,OM**** YO***
01/03/2026,10:06:53,UD4TN872MFO,2000,1.01199E+11,S541868,921192,2.55E+11,AL**** OM**
01/03/2026,11:50:29,UDR632UGRUY,500,1.01199E+11,S769202,921100,2.55E+11,MU**** AL***
02/03/2026,09:43:32,UD9K6MCVXPM,2500,1.01199E+11,S567574,921192,2.55E+11,FA**** MO***
03/03/2026,09:08:26,UD2N5IHYD3E,4000,1.01199E+11,S715306,921192,2.55E+11,OM**** YO***
04/03/2026,12:31:01,UDY4X7J6XK2,500,1.01199E+11,S661940,921192,2.55E+11,AL**** OM**
05/03/2026,12:38:12,UDOVDA661DC,5000,1.01199E+11,S568637,921100,2.55E+11,HA**** IS***
05/03/2026,17:32:05,UDLBTVITU9D,2000,1.01199E+11,S560177,921192,2.55E+11,OM**** YO***
05/03/2026,14:58:22,UDTHHX6OFZL,1200,1.01199E+11,S506702,921100,2.55E+11,MU**** AL***
06/03/2026,13:19:05,UDHAOHQHL20,2000,1.01199E+11,S672113,921100,2.55E+11,NO**** AB***
06/03/2026,15:08:20,UD3J5EPAMM9,400,1.01199E+11,S589275,921100,2.55E+11,HA**** IS***
07/03/2026,11:11:00,UDOH5SJROZX,2500,1.01199E+11,S722548,921192,2.55E+11,AL**** OM**
08/03/2026,11:18:20,UDXPAGJ98WS,4000,1.01199E+11,S608322,921100,2.55E+11,MU**** AL***
08/03/2026,15:05:50,UDG02ZLJORB,400,1.01199E+11,S593214,921192,2.55E+11,SA**** AH***
08/03/2026,09:34:23,UDJQOK4ENUU,200,1.01199E+11,S710617,921192,2.55E+11,ZA**** HU***
09/03/2026,09:23:54,UDZ9GAQR83R,5000,1.01199E+11,S746105,921100,2.55E+11,ZA**** HU***
10/03/2026,15:36:01,UDWZDETE51J,400,1.01199E+11,S726661,921100,2.55E+11,OM**** YO***
10/03/2026,13:10:18,UDX2U1Z2NX3,200,1.01199E+11,S614294,921192,2.55E+11,OM**** YO***
11/03/2026,10:11:31,UDVZBU05NKR,300,1.01199E+11,S523147,921100,2.55E+11,OM**** YO***
11/03/2026,09:20:20,UDNE7012OFI,1200,1.01199E+11,S719984,921100,2.55E+11,NO**** AB***
11/03/2026,13:34:40,UDSNYOTV19W,400,1.01199E+11,S639522,921100,2.55E+11,ZA**** HU***
12/03/2026,08:13:46,UD2U4SP83AS,300,1.01199E+11,S641698,921192,2.55E+11,SA**** AH***
12/03/2026,17:21:11,UD93WK6Z697,400,1.01199E+11,S776096,921192,2.55E+11,FA**** MO***
13/03/2026,13:03:36,UDVCSR0Q9H8,300,1.01199E+11,S613909,921100,2.55E+11,NO**** AB***
13/03/2026,12:13:47,UDK08LOIOZF,400,1.01199E+11,S728231,921100,2.55E+11,HA**** IS***
13/03/2026,11:48:27,UD4OBMVAS9H,8000,1.01199E+11,S722371,921192,2.55E+11,HA**** IS***
14/03/2026,15:53:34,UDQMBV4QM32,1500,1.01199E+11,S735428,921100,2.55E+11,AL**** OM**
14/03/2026,10:54:01,UDB0S43FPDT,4000,1.01199E+11,S593698,921192,2.55E+11,SA**** AH***
14/03/2026,16:02:31,UDNK92HXC47,500,1.01199E+11,S662288,921192,2.55E+11,OM**** YO***
15/03/2026,11:20:46,UD6GDCG23GA,2500,1.01199E+11,S682510,921192,2.55E+11,FA**** MO***
16/03/2026,17:30:16,UDOC5I5ZCD4,5000,1.01199E+11,S782785,921100,2.55E+11,SA**** AH***
17/03/2026,16:40:43,UD442WW83AW,1000,1.01199E+11,S626073,921100,2.55E+11,AL**** OM**
18/03/2026,16:08:15,UDO6KF5J3VU,4000,1.01199E+11,S541746,921192,2.55E+11,MU**** AL***
18/03/2026,11:38:49,UDOTM189VMH,1500,1.01199E+11,S517070,921100,2.55E+11,OM**** YO***
18/03/2026,13:25:05,UD65PSEUX8Z,5000,1.01199E+11,S732050,921192,2.55E+11,NO**** AB***
19/03/2026,09:40:47,UD8YUXWZ0GT,400,1.01199E+11,S745434,921100,2.55E+11,NO**** AB***
20/03/2026,17:45:20,UDV1MHEMBCN,4000,1.01199E+11,S761272,921100,2.55E+11,SA**** AH***
21/03/2026,10:25:33,UDAOHERTS6S,2000,1.01199E+11,S562023,921192,2.55E+11,ZA**** HU***
22/03/2026,12:12:07,UDJ0U2QVIHB,1500,1.01199E+11,S705233,921192,2.55E+11,ZA**** HU***
22/03/2026,13:08:59,UDL87MMM2EU,400,1.01199E+11,S710245,921192,2.55E+11,NO**** AB***
22/03/2026,15:08:46,UDRBAKGU2VQ,2500,1.01199E+11,S639490,921192,2.55E+11,ZA**** HU***
23/03/2026,13:04:01,UDC1UM6VKZE,200,1.01199E+11,S574740,921192,2.55E+11,FA**** MO***
23/03/2026,10:39:41,UDD7UFJA6QF,800,1.01199E+11,S573569,921100,2.55E+11,FA**** MO***
23/03/2026,16:01:27,UDTU4RX8Q9M,800,1.01199E+11,S663555,921100,2.55E+11,HA**** IS***
24/03/2026,11:58:13,UDJ692BXX1Q,5000,1.01199E+11,S547106,921192,2.55E+11,AL**** OM**
24/03/2026,09:07:28,UD6ET3GOOR0,1200,1.01199E+11,S521681,921100,2.55E+11,ZA**** HU***
25/03/2026,17:26:47,UDAM5M9Q9MR,8000,1.01199E+11,S676179,921192,2.55E+11,OM**** YO***
25/03/2026,13:15:23,UDJ0L372DT5,1200,1.01199E+11,S615788,921100,2.55E+11,ZA**** HU***
26/03/2026,10:39:18,UDTHE1TZZ8A,300,1.01199E+11,S582890,921192,2.55E+11,SA**** AH***
27/03/2026,15:36:06,UD0IPMSBB0F,2500,1.01199E+11,S767459,921100,2.55E+11,AL**** OM**
27/03/2026,09:44:36,UDXOGLPY4KO,1200,1.01199E+11,S511376,921100,2.55E+11,NO**** AB***
27/03/2026,08:24:43,UDTF04E5SAJ,2000,1.01199E+11,S561089,921192,2.55E+11,MU**** AL***
28/03/2026,15:25:58,UDDZ81SV44X,5000,1.01199E+11,S518411,921100,2.55E+11,NO**** AB***
28/03/2026,10:00:29,UDCO1SI4RUY,1500,1.01199E+11,S584210,921100,2.55E+11,SA**** AH***
28/03/2026,10:19:09,UDMOFXG5EJN,200,1.01199E+11,S520961,921100,2.55E+11,SA**** AH***
29/03/2026,14:59:43,UD5H4TH67QY,800,1.01199E+11,S781971,921100,2.55E+11,NO**** AB***
29/03/2026,16:36:14,UDONH1WGTO1,200,1.01199E+11,S586587,921192,2.55E+11,AL**** OM**
30/03/2026,14:49:10,UDXIOT4N0GT,8000,1.01199E+11,S580498,921192,2.55E+11,AL**** OM**
30/03/2026,16:34:50,UD2P4IBLELP,400,1.01199E+11,S711283,921100,2.55E+11,NO**** AB***
31/03/2026,08:58:28,UDBFCKFEB6A,4000,1.01199E+11,S767410,921100,2.55E+11,OM**** YO***
31/03/2026,11:36:58,UDPLHZ2RIPB,200,1.01199E+11,S714931,921192,2.55E+11,HA**** IS***
31/03/2026,12:59:41,UD7Q8JCJOMM,200,1.01199E+11,S763749,921100,2.55E+11,HA**** IS***
01/04/2026,11:21:29,UDNQWFFWJBC,800,1.01199E+11,S654947,921100,2.55E+11,AL**** OM**
01/04/2026,10:50:39,UDB2Z7SYMTK,2000,1.01199E+11,S694589,921100,2.55E+11,OM**** YO***
01/04/2026,10:45:02,UD8EUPUC7GB,8000,1.01199E+11,S636808,921100,2.55E+11,OM**** YO***
02/04/2026,10:40:46,UDGTOUCL7NM,400,1.01199E+11,S576409,921192,2.55E+11,FA**** MO***
02/04/2026,16:29:11,UDABMCVZ2JC,8000,1.01199E+11,S576890,921192,2.55E+11,HA**** IS***
03/04/2026,12:25:14,UD1XRAKGNWI,8000,1.01199E+11,S756809,921192,2.55E+11,ZA**** HU***
03/04/2026,16:13:36,UDHWSP50NAQ,5000,1.01199E+11,S694869,921192,2.55E+11,AL**** OM**
03/04/2026,08:52:10,UDGUFJY1I3K,1500,1.01199E+11,S603972,921100,2.55E+11,AL**** OM**
04/04/2026,11:20:33,UDMYXSSTYOA,8000,1.01199E+11,S581880,921192,2.55E+11,OM**** YO***
05/04/2026,10:01:57,UDQF1Y041WA,400,1.01199E+11,S759045,921192,2.55E+11,MU**** AL***
06/04/2026,16:20:45,UDWXIB12AA0,500,1.01199E+11,S513119,921100,2.55E+11,HA**** IS***
07/04/2026,17:55:33,UDIW3DPZPD3,500,1.01199E+11,S775725,921192,2.55E+11,FA**** MO***
07/04/2026,13:25:11,UDGR25ACZBL,4000,1.01199E+11,S529088,921100,2.55E+11,SA**** AH***
07/04/2026,12:17:31,UDOF5VU1KEP,4000,1.01199E+11,S723749,921192,2.55E+11,FA**** MO***
08/04/2026,12:33:08,UDX6U67QNZV,500,1.01199E+11,S678403,921192,2.55E+11,AL**** OM**
08/04/2026,14:32:41,UDVFKUZJKR4,5000,1.01199E+11,S625751,921192,2.55E+11,NO**** AB***
08/04/2026,09:14:23,UDG3LV1GYPC,5000,1.01199E+11,S510223,921192,2.55E+11,OM**** YO***
09/04/2026,17:18:58,UD0NNWH8DCM,1000,1.01199E+11,S691859,921100,2.55E+11,AL**** OM**
09/04/2026,13:17:50,UDA632OTQL8,2500,1.01199E+11,S758706,921100,2.55E+11,ZA**** HU***
10/04/2026,16:05:57,UDUQII79F6X,2000,1.01199E+11,S513619,921192,2.55E+11,OM**** YO***
10/04/2026,12:28:59,UDGF4IT6PR2,300,1.01199E+11,S614136,921192,2.55E+11,OM**** YO***
10/04/2026,10:52:21,UDIQS9TR330,500,1.01199E+11,S519213,921100,2.55E+11,OM**** YO***
11/04/2026,12:16:29,UDBJP0AXRH,400,1.01199E+11,S590196,921100,2547**712698,GOD**** TE*** MAN****
11/04/2026,10:30:57,UDB0H0DSXU,300,1.01199E+11,S533836,921192,254704**3022,M*** SAG****
11/04/2026,12:07:08,UDBQX0N100,4000,1.01199E+11,S584918,921100,25472**51675,DA**** KU***
11/04/2026,16:13:39,UDB450QZTP,10900,1.01199E+11,S727375,921100,2547011**857,GI**** KI********** KE***I
11/04/2026,13:56:21,UDBAY0C2TC,2000,1.01199E+11,S648942,921100,254720***672,IR*** WA***** KAH****
11/04/2026,15:10:17,UDBJI0JHAW,1200,1.01199E+11,S692623,921100,254713465***,EP***** IK** KA****
11/04/2026,11:23:11,UDB6L0EHXB,10000,1.01199E+11,S561016,921100,25471*4000000,IS**** AH*** AM***
12/04/2026,08:37:00,UD65GO1LZH4,2000,1.01199E+11,S768529,921192,2.55E+11,HA**** IS***
13/04/2026,13:25:24,UD27K1M1THN,500,1.01199E+11,S712950,921100,2.55E+11,MU**** AL***
13/04/2026,17:58:32,UDBL0Y8PTIH,400,1.01199E+11,S703753,921192,2.55E+11,FA**** MO***
13/04/2026,12:08:56,UDAHBM1SEWT,5000,1.01199E+11,S678600,921192,2.55E+11,AL**** OM**
14/04/2026,09:19:57,UDTF4PFBS2B,1200,1.01199E+11,S678231,921192,2.55E+11,ZA**** HU***
15/04/2026,13:51:54,UD5HLVDWR1B,500,1.01199E+11,S529814,921192,2.55E+11,AL**** OM**
16/04/2026,12:26:01,UDXTULM5KHD,5000,1.01199E+11,S793434,921100,2.55E+11,OM**** YO***
16/04/2026,12:35:11,UD0G5ZRFOLU,1000,1.01199E+11,S610969,921100,2.55E+11,OM**** YO***
17/04/2026,12:19:39,UDVAVR6C5EU,1000,1.01199E+11,S657655,921192,2.55E+11,MU**** AL***
18/04/2026,10:46:44,UDAT9K5S2M4,500,1.01199E+11,S760188,921192,2.55E+11,OM**** YO***
18/04/2026,12:33:48,UD6SQGZGUOZ,1000,1.01199E+11,S529182,921100,2.55E+11,MU**** AL***
19/04/2026,08:23:15,UDJNTAD4HFU,200,1.01199E+11,S732830,921192,2.55E+11,MU**** AL***
20/04/2026,11:54:33,UDL5PL3WOCY,800,1.01199E+11,S721173,921100,2.55E+11,ZA**** HU***
20/04/2026,15:59:19,UDRZP5PE4K5,800,1.01199E+11,S731400,921100,2.55E+11,SA**** AH***
20/04/2026,15:14:26,UDPR8PKVJ4J,400,1.01199E+11,S502613,921192,2.55E+11,HA**** IS***
21/04/2026,12:17:41,UD9DWRNKN8N,1500,1.01199E+11,S643489,921100,2.55E+11,OM**** YO***
22/04/2026,15:59:52,UD5SK2FZPAT,1200,1.01199E+11,S559008,921192,2.55E+11,HA**** IS***
22/04/2026,17:04:35,UDAKE61WCGW,1500,1.01199E+11,S645748,921192,2.55E+11,MU**** AL***
23/04/2026,17:33:32,UDQN5HS2CMR,2000,1.01199E+11,S761451,921192,2.55E+11,FA**** MO***
23/04/2026,08:24:16,UDKY7BOA1OW,8000,1.01199E+11,S765916,921192,2.55E+11,NO**** AB***
24/04/2026,12:06:11,UD08MBJFVEF,200,1.01199E+11,S740022,921100,2.55E+11,AL**** OM**
25/04/2026,14:21:37,UDCOS2M9BFT,300,1.01199E+11,S639109,921192,2.55E+11,NO**** AB***
25/04/2026,17:59:00,UD21GI3KROV,300,1.01199E+11,S558994,921192,2.55E+11,ZA**** HU***
26/04/2026,08:37:42,UDRURZ9P3IV,4000,1.01199E+11,S577384,921192,2.55E+11,ZA**** HU***
27/04/2026,10:54:45,UDBRN8TNYDF,8000,1.01199E+11,S555312,921192,2.55E+11,NO**** AB***
27/04/2026,12:52:27,UDVBPBJF5Q6,5000,1.01199E+11,S784285,921100,2.55E+11,HA**** IS***
28/04/2026,09:45:23,UDOU82H7BUL,400,1.01199E+11,S699820,921100,2.55E+11,MU**** AL***
28/04/2026,15:38:47,UDSKPO3CCVK,8000,1.01199E+11,S791935,921100,2.55E+11,OM**** YO***
29/04/2026,12:05:34,UD19MCLDXYN,1500,1.01199E+11,S737305,921100,2.55E+11,NO**** AB***
29/04/2026,09:03:23,UDMVAZVANT9,4000,1.01199E+11,S661646,921192,2.55E+11,NO**** AB***
29/04/2026,16:42:24,UD0ZXE3WXTG,1500,1.01199E+11,S759461,921192,2.55E+11,FA**** MO***
30/04/2026,16:36:14,UDNNLCWB85W,500,1.01199E+11,S627863,921192,2.55E+11,SA**** AH***
2025-01-01,11:40:08,UD4QSBK30MX,2500,00101198941210,S724561,921192,254778744767,HA**** IS***
2025-01-01,08:18:09,UDHI371KGTS,8000,00101198941210,S730582,921192,254727128827,NO**** AB***
2025-01-01,18:20:56,UDIOBE0BO4Y,500,00101198941210,S584778,921100,254735945149,NO**** AB***
2025-01-01,18:45:58,UDLU7GEBRAG,100,00101198941210,S888490,921192,254787517374,NO**** AB***
